iter	Logloss
548	0.2766453861
549	0.2764677313
550	0.2763120512
551	0.2760119448
552	0.2758217596
553	0.2754900203
554	0.275313649
555	0.27507235
556	0.2750121729
557	0.2748646753
558	0.2748098902
559	0.2745777375
560	0.2744202985
561	0.2740722754
562	0.2739203827
563	0.2738286081
564	0.2735294089
565	0.2734550277
566	0.2733166003
567	0.2729937239
568	0.272765979
569	0.2726010612
570	0.2723824625
571	0.2721245241
572	0.271790348
573	0.2715218709
574	0.2712770409
575	0.2711096353
576	0.270708944
577	0.2704930485
578	0.2702768457
579	0.2700720564
580	0.2699588905
581	0.2697395914
582	0.2694720099
583	0.269328371
584	0.2691303629
585	0.2689396348
586	0.2688318005
587	0.268544636
588	0.268336494
589	0.268045314
590	0.2679547921
591	0.2677541074
592	0.2676060387
593	0.267344138
594	0.267265152
595	0.267093173
596	0.2668936735
597	0.2667609341
598	0.2666677941
599	0.2663048818
600	0.26620949
601	0.2657739129
602	0.2655867028
603	0.2653925351
604	0.2653025735
605	0.265126931
606	0.264979489
607	0.2647390451
608	0.2644739126
609	0.2642879532
610	0.2641359488
611	0.2638965297
612	0.2637098643
613	0.263531176
614	0.2631866436
615	0.2629595163
616	0.2627426452
617	0.2626099168
618	0.2625359879
619	0.2621838682
620	0.2620349969
621	0.2619165227
622	0.2616982947
623	0.261447646
624	0.261213997
625	0.2609229303
626	0.2606758488
627	0.2604605225
628	0.260141214
629	0.2600335334
630	0.2598998669
631	0.2597276511
632	0.2595885121
633	0.2594304405
634	0.2593118786
635	0.259201789
636	0.2590503881
637	0.2588400457
638	0.2585354323
639	0.2581395291
640	0.2579298077
641	0.2576185387
642	0.2573956139
643	0.2572861221
644	0.2571509127
645	0.2570644812
646	0.2569419524
647	0.2568220689
648	0.2565834219
649	0.2563916807
650	0.2562545984
651	0.2559502769
652	0.2558738543
653	0.2555975422
654	0.2554104644
655	0.2552948577
656	0.2551615194
657	0.2550658478
658	0.2548038728
659	0.2545954435
660	0.2545021436
661	0.2543534212
662	0.2541623159
663	0.2539936873
664	0.2537082583
665	0.2535005292
666	0.2533250449
667	0.2531817643
668	0.2529197746
669	0.2527006793
670	0.2524564534
671	0.2523202295
672	0.2522390417
673	0.2520446455
674	0.2518417255
675	0.2516861595
676	0.2513858955
677	0.2510013345
678	0.2508253675
679	0.2506544796
680	0.250480309
681	0.2502384404
682	0.2499017045
683	0.2497695819
684	0.2497113352
685	0.2493844469
686	0.2491998379
687	0.2490949143
688	0.2488645302
689	0.2487159662
690	0.2484547121
691	0.248197499
692	0.2480623186
693	0.247967829
694	0.2478032977
695	0.2475776595
696	0.2474282332
697	0.2472683088
698	0.2471403829
699	0.2469891253
700	0.2466334197
701	0.2464217478
702	0.2461532906
703	0.2460476827
704	0.2458185805
705	0.2456445913
706	0.2454777034
707	0.2453450915
708	0.245176274
709	0.2450461081
710	0.2447323957
711	0.2446157838
712	0.2443418168
713	0.2442232591
714	0.2440219151
715	0.2438715266
716	0.2437925226
717	0.2437366436
718	0.2435456522
719	0.2432320324
720	0.2431120038
721	0.2427601081
722	0.2425532241
723	0.2424064124
724	0.2421467505
725	0.2419924971
726	0.2419340117
727	0.2418202135
728	0.2416895823
729	0.2414064179
730	0.2413225116
731	0.2410389166
732	0.2408188442
733	0.2405595203
734	0.2404023493
735	0.2402307992
736	0.2400717603
737	0.2398965767
738	0.2397357195
739	0.2394531625
740	0.2392165099
741	0.2390215631
742	0.2388032776
743	0.2385929404
744	0.2383572143
745	0.2380674587
746	0.2378818903
747	0.2376823755
748	0.2374924062
749	0.2373363337
750	0.2372502263
751	0.2371223979
752	0.236959253
753	0.2365960294
754	0.2363546338
755	0.236142454
756	0.236025073
757	0.2359084568
758	0.2356544226
759	0.2355031691
760	0.2352818693
761	0.2350125793
762	0.2348551885
763	0.2345626529
764	0.2343722233
765	0.2341838736
766	0.234093974
767	0.2338299448
768	0.2333917643
769	0.2332392661
770	0.2330047742
771	0.2328026973
772	0.2324369113
773	0.2321503709
774	0.2320170789
775	0.2318140256
776	0.2317280698
777	0.2316090866
778	0.2313841106
779	0.2312329742
780	0.23098691
781	0.2307919393
782	0.230585892
783	0.2304305862
784	0.2302598483
785	0.2300897381
786	0.2299610916
787	0.2297332085
788	0.2294201919
789	0.2292870011
790	0.2292184621
791	0.2291061608
792	0.2288782891
793	0.228757411
794	0.2286034501
795	0.2284018508
796	0.2282560056
797	0.2280681184
798	0.2279195088
799	0.2277593811
800	0.2275022709
801	0.2274373676
802	0.2272572091
803	0.2269264859
804	0.226588819
805	0.2264475929
806	0.2261943198
807	0.226031501
808	0.2258723555
809	0.2256416647
810	0.2253982649
811	0.2251123037
812	0.2248770042
813	0.2247468783
814	0.2245548844
815	0.2244041715
816	0.2243525767
817	0.2241451588
818	0.223781446
819	0.2235877388
820	0.2233158852
821	0.2229740481
822	0.2228609123
823	0.2227183878
824	0.2224932212
825	0.2222626055
826	0.2220841861
827	0.2217100667
828	0.2215422251
829	0.2212730882
830	0.2211573424
831	0.2210542755
832	0.2208843366
833	0.2206714009
834	0.2204584903
835	0.2203063638
836	0.2201685655
837	0.2200360106
838	0.2195830182
839	0.2193332876
840	0.2191749006
841	0.2190950613
842	0.2189781688
843	0.2188093839
844	0.2186502552
845	0.2185264004
846	0.2183425282
847	0.218240122
848	0.218071025
849	0.2179024835
850	0.2175394111
851	0.2173998741
852	0.217318427
853	0.2171938282
854	0.2170500861
855	0.2169622485
856	0.2167041768
857	0.2165726964
858	0.2164715601
859	0.216370242
860	0.2161736172
861	0.2159430139
862	0.215718331
863	0.2154914778
864	0.2153524911
865	0.2152169606
866	0.2149594909
867	0.2148284722
868	0.2145961143
869	0.214537235
870	0.2143496065
871	0.2140667061
872	0.2138756956
873	0.2138217781
874	0.2136195429
875	0.2134302391
876	0.2133636981
877	0.2132864091
878	0.2130153784
879	0.2127501933
880	0.2126015957
881	0.2123977005
882	0.2121431425
883	0.2120302244
884	0.2117650912
885	0.2116805678
886	0.2114139226
887	0.2112196734
888	0.2109909633
889	0.2108886181
890	0.2108111017
891	0.2105241833
892	0.2103754171
893	0.2102146706
894	0.2101280773
895	0.210042002
896	0.2099206071
897	0.2097519418
898	0.2095249536
899	0.2093997709
900	0.2091947773
901	0.2090787226
902	0.208965237
903	0.2088961986
904	0.2086607033
905	0.2084557537
906	0.2082672122
907	0.2081553556
908	0.2080729887
909	0.207834358
910	0.2077097414
911	0.2074406527
912	0.2074196069
913	0.2073285298
914	0.2071208696
915	0.2070253062
916	0.2069144884
917	0.2066619603
918	0.20649199
919	0.2062270363
920	0.2060738511
921	0.2059342088
922	0.2058249877
923	0.2055986054
924	0.205269656
925	0.2050810827
926	0.204995434
927	0.2047037537
928	0.2045308696
929	0.2042738351
930	0.2040468499
931	0.2037705511
932	0.2036211146
933	0.2035132903
934	0.2032880492
935	0.2030703819
936	0.202944027
937	0.2028578571
938	0.2025727914
939	0.2023402208
940	0.2022384863
941	0.2020406422
942	0.2018756181
943	0.2016986405
944	0.2015266134
945	0.2012514457
946	0.2010474297
947	0.2009291974
948	0.2007687374
949	0.2006277357
950	0.2004943914
951	0.2003579921
952	0.2001384449
953	0.1999066156
954	0.1998168704
955	0.1996478741
956	0.1995124765
957	0.199264314
958	0.1989040635
959	0.1987049009
960	0.1985764019
961	0.1984510416
962	0.1983312204
963	0.198193569
964	0.1980754187
965	0.1979289789
966	0.1978246405
967	0.1977774522
968	0.1976385073
969	0.1973455396
970	0.1972138081
971	0.1971476969
972	0.1969824475
973	0.1968413747
974	0.196645336
975	0.1964890658
976	0.1963283915
977	0.1962269128
978	0.1960785836
979	0.1960123316
980	0.1957778255
981	0.1956397398
982	0.1954908636
983	0.1953363049
984	0.1952306242
985	0.1950126378
986	0.1948101435
987	0.1947300526
988	0.1944376978
989	0.1943728272
990	0.1942405281
991	0.1940514672
992	0.1939520992
993	0.1938498545
994	0.1936117202
995	0.1934145951
996	0.1932024041
997	0.193109123
998	0.1929626341
999	0.1927014329
